file_name,image_id,year,month,day,final_date,method,elapsed_sec,original_512_predict_sec,rotation_270_predict_sec,highres_1024_predict_sec,clahe_predict_sec,truth_group,true_year,true_month,true_day,true_final_date,year_correct,month_correct,day_correct,final_date_correct
001113.jpg,001113,2023,11,15,2023-11-15,original_512,1.0309911999938777,1.010058800005936,,,,complete,2023,11,15,2023-11-15,True,True,True,True
001157.jpg,001157,2021,02,07,2021-02-07,original_512,0.6047529000061331,0.5937979000009364,,,,complete,2021,02,07,2021-02-07,True,True,True,True
001173.jpg,001173,2021,09,NONE,2021-09-NONE,original_512,1.3575651999999536,1.3443202000053134,,,,partial_none,2021,09,NONE,2021-09-NONE,True,True,True,True
001175.jpg,001175,2021,09,07,2021-09-07,highres_1024,5.54290200000105,1.0235159000003478,1.4054835999995703,3.088765599997714,,complete,2021,09,07,2021-09-07,True,True,True,True
001205.jpg,001205,2021,05,NONE,2021-05-NONE,highres_1024,2.758822899995721,0.7932425999897532,0.6893528000073275,1.259337700001197,,partial_none,2021,05,NONE,2021-05-NONE,True,True,True,True
001214.jpg,001214,NONE,NONE,NONE,NONE,original_no_candidate,6.07222339999862,1.6677083999966271,1.1539099999936298,1.8443227999960072,1.3839867000060622,complete,2021,05,15,2021-05-15,False,False,False,False
001225.jpg,001225,2022,06,27,2022-06-27,original_512,2.133010199991986,2.1085047000087798,,,,complete,2022,06,27,2022-06-27,True,True,True,True
001277.jpg,001277,2021,11,04,2021-11-04,original_512,1.3656271000072593,1.3531807999970624,,,,complete,2021,11,04,2021-11-04,True,True,True,True
001321.jpg,001321,2022,02,15,2022-02-15,original_512,3.1812416999891866,3.1514776999974856,,,,complete,2022,02,15,2022-02-15,True,True,True,True
001380.jpg,001380,2021,04,09,2021-04-09,original_512,1.1909120000054827,1.094913799999631,,,,complete,2021,04,09,2021-04-09,True,True,True,True
001393.jpg,001393,2022,07,14,2022-07-14,original_512,1.9787999999971362,1.9641029000049457,,,,complete,2022,07,14,2022-07-14,True,True,True,True
001394.jpg,001394,2021,09,01,2021-09-01,original_512,1.163737199996831,1.1135612000070978,,,,complete,2021,09,01,2021-09-01,True,True,True,True
001399.jpg,001399,2021,07,23,2021-07-23,original_512,2.2185263999999734,2.2038849999953527,,,,complete,2021,07,23,2021-07-23,True,True,True,True
001406.jpg,001406,2021,07,31,2021-07-31,original_512,0.7855485000036424,0.7696938999870326,,,,complete,2021,07,31,2021-07-31,True,True,True,True
001426.jpg,001426,2020,04,17,2020-04-17,original_512,1.37980680000328,1.365336799994111,,,,complete,2020,04,17,2020-04-17,True,True,True,True
001427.jpg,001427,2020,08,12,2020-08-12,original_512,1.9011978000053205,1.8816745999938576,,,,complete,2020,08,12,2020-08-12,True,True,True,True
001450.jpg,001450,2022,04,26,2022-04-26,original_512,1.5909827000141377,1.5734853000030853,,,,complete,2022,04,26,2022-04-26,True,True,True,True
001472.jpg,001472,2022,02,17,2022-02-17,original_512,0.7217898999952013,0.7083323999977438,,,,complete,2022,02,17,2022-02-17,True,True,True,True
001515.jpg,001515,2022,08,18,2022-08-18,original_512,0.8925770999921951,0.882306300001801,,,,complete,2022,08,16,2022-08-16,True,True,False,False
001525.jpg,001525,2021,06,25,2021-06-25,original_512,1.52494969998952,1.5127824999945005,,,,complete,2021,06,25,2021-06-25,True,True,True,True
001528.jpg,001528,2021,06,25,2021-06-25,original_512,0.620219200005522,0.6035329000005731,,,,complete,2021,06,25,2021-06-25,True,True,True,True
001554.jpg,001554,2020,06,03,2020-06-03,rotation_270,0.9937008000124479,0.42520450000301935,0.5474377000064123,,,complete,2020,06,03,2020-06-03,True,True,True,True
001572.jpg,001572,2021,06,11,2021-06-11,original_512,0.7179455000004964,0.7084556000045268,,,,complete,2021,06,11,2021-06-11,True,True,True,True
001587.jpg,001587,2021,04,27,2021-04-27,original_512,0.5418724000046495,0.5340602000069339,,,,complete,2021,04,20,2021-04-20,True,True,False,False
001642.jpg,001642,2022,03,19,2022-03-19,original_512,0.6660138000006555,0.6503328999970108,,,,complete,2022,03,19,2022-03-19,True,True,True,True
001683.jpg,001683,2021,11,14,2021-11-14,original_512,0.5426182000082918,0.5186560000001919,,,,complete,2021,11,14,2021-11-14,True,True,True,True
001741.jpg,001741,2022,11,01,2022-11-01,original_512,0.5389656999905128,0.5288202999945497,,,,complete,2022,11,01,2022-11-01,True,True,True,True
001742.jpg,001742,2021,10,26,2021-10-26,original_512,1.02115749999939,0.9987717000039993,,,,complete,2021,10,26,2021-10-26,True,True,True,True
001752.jpg,001752,2022,01,10,2022-01-10,original_512,0.5613822000013897,0.546329799995874,,,,complete,2022,01,10,2022-01-10,True,True,True,True
001780.jpg,001780,2020,09,01,2020-09-01,original_512,1.4463403999980073,1.430616600002395,,,,complete,2020,09,01,2020-09-01,True,True,True,True
001782.jpg,001782,2022,10,01,2022-10-01,original_512,0.9671930999902543,0.9576268999953754,,,,complete,2022,10,01,2022-10-01,True,True,True,True
001812.jpg,001812,2021,03,26,2021-03-26,original_512,0.7195026999979746,0.707510899999761,,,,complete,2021,03,26,2021-03-26,True,True,True,True
001818.jpg,001818,2022,01,18,2022-01-18,original_512,1.1326500999857672,1.1155282000108855,,,,complete,2022,01,18,2022-01-18,True,True,True,True
001851.jpg,001851,2021,12,16,2021-12-16,original_512,0.6820637000055285,0.6736806999979308,,,,complete,2021,12,16,2021-12-16,True,True,True,True
001857.jpg,001857,2022,07,17,2022-07-17,original_512,0.9859604000084801,0.9637786999956006,,,,complete,2022,07,17,2022-07-17,True,True,True,True
001942.jpg,001942,2022,05,27,2022-05-27,original_512,0.8669024999981048,0.8582278999965638,,,,complete,2022,05,27,2022-05-27,True,True,True,True
002003.jpg,002003,2022,05,15,2022-05-15,original_512,0.8001298000017414,0.7789394999999786,,,,complete,2022,05,15,2022-05-15,True,True,True,True
002011.jpg,002011,2020,06,30,2020-06-30,original_512,0.405161999995471,0.38532249999116175,,,,complete,2020,06,30,2020-06-30,True,True,True,True
002019.jpg,002019,NONE,NONE,NONE,NONE,original_no_candidate,2.41650180000579,0.48842389999481384,0.5090161999978591,1.058359400005429,0.34685829999216367,complete,2022,03,09,2022-03-09,False,False,False,False
002041.jpg,002041,2020,08,27,2020-08-27,original_512,1.3198325999983354,1.3084512999921571,,,,complete,2020,08,27,2020-08-27,True,True,True,True
002062.jpg,002062,2023,02,NONE,2023-02-NONE,original_512,0.6413604999979725,0.6308934999979101,,,,partial_none,2023,02,NONE,2023-02-NONE,True,True,True,True
002080.jpg,002080,2021,01,03,2021-01-03,original_512,0.763427199999569,0.7527889999910258,,,,complete,2021,01,03,2021-01-03,True,True,True,True
002090.jpg,002090,2021,11,09,2021-11-09,original_512,0.6852044000115711,0.6742569000052754,,,,complete,2021,11,09,2021-11-09,True,True,True,True
002113.jpg,002113,2022,03,12,2022-03-12,original_512,0.5849869999947259,0.5720472999964841,,,,complete,2022,03,12,2022-03-12,True,True,True,True
002162.jpg,002162,2023,06,18,2023-06-18,highres_1024,3.8498603999905754,0.8749973999947542,1.0159932999958983,1.9129217000008794,,complete,2023,06,18,2023-06-18,True,True,True,True
002186.jpg,002186,2020,06,10,2020-06-10,original_512,1.5158464999985881,1.4925390999997035,,,,complete,2020,06,10,2020-06-10,True,True,True,True
002247.jpg,002247,2021,09,07,2021-09-07,original_512,0.654479300006642,0.6334865999961039,,,,complete,2021,09,07,2021-09-07,True,True,True,True
002248.jpg,002248,2021,09,07,2021-09-07,original_512,0.8727206000039587,0.8620318000030238,,,,complete,2021,09,07,2021-09-07,True,True,True,True
002276.jpg,002276,2023,12,22,2023-12-22,original_512,0.48141649999888614,0.47165659999882337,,,,complete,2023,12,22,2023-12-22,True,True,True,True
002278.jpg,002278,NONE,NONE,NONE,NONE,original_no_candidate,2.637380900006974,0.6126279000018258,0.43118119999417104,0.917867500000284,0.6578138000040781,partial_none,2023,07,NONE,2023-07-NONE,False,False,True,False
002328.jpg,002328,2020,10,21,2020-10-21,original_512,1.1170168000098784,1.0978235000075074,,,,complete,2021,10,20,2021-10-20,False,True,False,False
002364.jpg,002364,2021,08,04,2021-08-04,original_512,1.5098474000114948,1.49613970000064,,,,complete,2021,08,04,2021-08-04,True,True,True,True
002405.jpg,002405,2021,11,01,2021-11-01,original_512,0.45981960000062827,0.43863630000851117,,,,complete,2021,11,01,2021-11-01,True,True,True,True
002424.jpg,002424,2022,06,09,2022-06-09,rotation_270,0.9735536999942269,0.3875872999924468,0.5724112000025343,,,complete,2022,06,09,2022-06-09,True,True,True,True
002443.jpg,002443,2021,11,11,2021-11-11,original_512,0.6305435999965994,0.5939426999975694,,,,complete,2021,11,11,2021-11-11,True,True,True,True
002466.jpg,002466,2022,01,20,2022-01-20,original_512,1.5331257000070764,1.5199240999936592,,,,complete,2022,01,20,2022-01-20,True,True,True,True
002480.jpg,002480,2022,07,NONE,2022-07-NONE,original_512,0.4709233000030508,0.46204820000275504,,,,partial_none,2022,07,NONE,2022-07-NONE,True,True,True,True
002492.jpg,002492,NONE,NONE,NONE,NONE,original_no_candidate,4.821779999998398,1.1478839999908814,1.292474999994738,1.378352100000484,0.9829861000034725,complete,2022,08,09,2022-08-09,False,False,False,False
002510.jpg,002510,2022,03,09,2022-03-09,original_512,0.6904088000010233,0.6719518000027165,,,,complete,2022,03,09,2022-03-09,True,True,True,True
002529.jpg,002529,2021,10,19,2021-10-19,original_512,0.9416385999938939,0.9317979999905219,,,,complete,2021,10,19,2021-10-19,True,True,True,True
002615.jpg,002615,2022,12,21,2022-12-21,original_512,0.49631719999888446,0.4723020999954315,,,,complete,2022,12,21,2022-12-21,True,True,True,True
002620.jpg,002620,2022,03,31,2022-03-31,original_512,0.5515497000014875,0.5410584000055678,,,,complete,2022,03,31,2022-03-31,True,True,True,True
002622.jpg,002622,2023,12,21,2023-12-21,original_512,0.5802955000108341,0.571557400005986,,,,complete,2023,12,21,2023-12-21,True,True,True,True
002628.jpg,002628,2021,12,08,2021-12-08,original_512,0.7881210000050487,0.7775777999922866,,,,complete,2021,12,08,2021-12-08,True,True,True,True
002642.jpg,002642,2021,10,31,2021-10-31,original_512,1.783599000002141,1.7694574000051944,,,,complete,2021,10,31,2021-10-31,True,True,True,True
002659.jpg,002659,2022,06,11,2022-06-11,original_512,1.313647700008005,1.2906317000015406,,,,complete,2022,06,11,2022-06-11,True,True,True,True
002674.jpg,002674,2021,04,25,2021-04-25,original_512,0.49157879999256693,0.48156030000245664,,,,complete,2021,04,25,2021-04-25,True,True,True,True
002691.jpg,002691,2021,03,10,2021-03-10,original_512,1.015526699993643,0.9903555000055349,,,,complete,2021,03,10,2021-03-10,True,True,True,True
002714.jpg,002714,2021,10,22,2021-10-22,original_512,0.7751141000044299,0.764347500007716,,,,complete,2021,10,22,2021-10-22,True,True,True,True
002726.jpg,002726,2017,03,22,2017-03-22,rotation_270,0.9692450000002282,0.4868324999988545,0.45550870000442956,,,complete,2022,03,17,2022-03-17,False,True,False,False
002728.jpg,002728,2021,11,04,2021-11-04,original_512,1.2235243000031915,1.1976092999975663,,,,complete,2021,11,04,2021-11-04,True,True,True,True
002767.jpg,002767,2021,12,01,2021-12-01,original_512,0.8029952000069898,0.7862175000045681,,,,complete,2021,12,01,2021-12-01,True,True,True,True
002802.jpg,002802,2021,09,29,2021-09-29,original_512,0.8920482999965316,0.8836620999936713,,,,complete,2021,09,29,2021-09-29,True,True,True,True
002814.jpg,002814,NONE,NONE,NONE,NONE,original_no_candidate,2.532721399998991,0.4882313999987673,0.5751540000055684,0.8640279000101145,0.5899302000034368,complete,2021,04,02,2021-04-02,False,False,False,False
002835.jpg,002835,2021,06,30,2021-06-30,original_512,0.5694977999955881,0.5589521000074456,,,,complete,2021,06,30,2021-06-30,True,True,True,True
002846.jpg,002846,2020,03,09,2020-03-09,original_512,1.2353321999980835,1.2248345999978483,,,,complete,2020,03,09,2020-03-09,True,True,True,True
002847.jpg,002847,2021,12,30,2021-12-30,original_512,1.3482132999924943,1.3272614999877987,,,,complete,2021,12,30,2021-12-30,True,True,True,True
002892.jpg,002892,2021,03,31,2021-03-31,original_512,1.1054321999981767,1.0833214000012958,,,,complete,2021,03,31,2021-03-31,True,True,True,True
002899.jpg,002899,2021,11,NONE,2021-11-NONE,clahe,2.7859496000019135,0.5801800999906845,0.5304984999966109,0.9375511000107508,0.7247916000051191,complete,2021,11,09,2021-11-09,True,True,False,False
002900.jpg,002900,2022,08,03,2022-08-03,original_512,0.45049289999587927,0.4375889999937499,,,,complete,2022,08,03,2022-08-03,True,True,True,True
002944.jpg,002944,2020,06,23,2020-06-23,original_512,0.5028744000010192,0.4937091999890981,,,,complete,2020,06,23,2020-06-23,True,True,True,True
002981.jpg,002981,2021,12,17,2021-12-17,original_512,1.0622541000047931,1.0502458999981172,,,,complete,2021,12,17,2021-12-17,True,True,True,True
003004.jpg,003004,2023,05,NONE,2023-05-NONE,original_512,1.2895542999904137,1.266502300000866,,,,partial_none,2023,05,NONE,2023-05-NONE,True,True,True,True
003006.jpg,003006,2022,05,26,2022-05-26,original_512,0.5458276999997906,0.5281347000127425,,,,complete,2022,05,26,2022-05-26,True,True,True,True
003014.jpg,003014,NONE,NONE,NONE,NONE,original_no_candidate,3.324829100005445,0.7953145000064978,0.7585314999887487,0.9941741000075126,0.7606232999969507,complete,2021,06,12,2021-06-12,False,False,False,False
003017.jpg,003017,2022,02,23,2022-02-23,original_512,1.2239625999936834,1.207669099996565,,,,complete,2022,02,23,2022-02-23,True,True,True,True
003090.jpg,003090,2021,09,15,2021-09-15,original_512,1.1235523999930592,1.1109916999994311,,,,complete,2021,09,15,2021-09-15,True,True,True,True
003132.jpg,003132,2021,05,22,2021-05-22,original_512,0.6309438000025693,0.6184763999917777,,,,complete,2021,05,22,2021-05-22,True,True,True,True
003136.jpg,003136,2022,11,09,2022-11-09,original_512,0.8225322000071174,0.8108642000006512,,,,complete,2022,11,09,2022-11-09,True,True,True,True
003158.jpg,003158,2021,04,25,2021-04-25,original_512,0.5627728999970714,0.5462268999981461,,,,complete,2021,04,25,2021-04-25,True,True,True,True
003185.jpg,003185,2021,06,28,2021-06-28,highres_1024,1.9424735999928089,0.6137710999901174,0.44617709999147337,0.8710896999982651,,complete,2021,06,28,2021-06-28,True,True,True,True
003201.jpg,003201,2022,09,21,2022-09-21,original_512,1.1024574999901233,1.0905137000081595,,,,complete,2022,09,21,2022-09-21,True,True,True,True
003218.jpg,003218,2021,03,16,2021-03-16,original_512,1.8654106999892974,1.8367143999930704,,,,complete,2021,06,16,2021-06-16,True,False,True,False
003222.jpg,003222,2022,06,14,2022-06-14,original_512,0.863741499997559,0.8197882999957073,,,,complete,2022,06,14,2022-06-14,True,True,True,True
003238.jpg,003238,2021,10,16,2021-10-16,original_512,0.9189750000077765,0.8864560999936657,,,,complete,2021,10,16,2021-10-16,True,True,True,True
003290.jpg,003290,2022,12,22,2022-12-22,original_512,0.5651810000126716,0.5350047999963863,,,,complete,2022,12,22,2022-12-22,True,True,True,True
003311.jpg,003311,2019,03,NONE,2019-03-NONE,original_512,0.5043446000054246,0.4661061999941012,,,,complete,2021,03,11,2021-03-11,False,True,False,False
003312.jpg,003312,2021,03,NONE,2021-03-NONE,clahe,2.6446965000068303,0.6826988000102574,0.5414659999951255,0.8730190999922343,0.5336333000013838,complete,2021,03,11,2021-03-11,True,True,False,False
003326.jpg,003326,NONE,NONE,NONE,NONE,original_no_candidate,4.105522700003348,0.8649930999963544,0.6527800000039861,1.881186600003275,0.6349748999928124,complete,2024,06,05,2024-06-05,False,False,False,False
003340.jpg,003340,2022,09,29,2022-09-29,clahe,4.4606000000057975,0.9923555999994278,0.7645839000033448,1.6798695999896154,0.9359412000048906,complete,2022,09,29,2022-09-29,True,True,True,True
3350.jpeg,3350,NONE,NONE,NONE,NONE,original_no_candidate,4.976555400004145,1.0186100999999326,1.011424000011175,1.8487986999971326,0.8086027999961516,complete,2025,12,10,2025-12-10,False,False,False,False
000007.jpg,000007,2026,06,25,2026-06-25,original_512,2.013873499992769,1.6501933999970788,,,,complete,2026,06,25,2026-06-25,True,True,True,True
000021.jpg,000021,2025,10,10,2025-10-10,original_512,0.7079758999898331,0.560115100000985,,,,complete,2025,10,10,2025-10-10,True,True,True,True
000058.jpg,000058,2027,03,27,2027-03-27,original_512,1.8607927999983076,1.5041440000059083,,,,complete,2027,03,27,2027-03-27,True,True,True,True
000099.jpg,000099,2026,03,07,2026-03-07,original_512,1.1660814999922877,1.0162418999971123,,,,complete,2026,03,07,2026-03-07,True,True,True,True
000110.jpg,000110,2025,10,29,2025-10-29,original_512,0.7667959000100382,0.5741545999917435,,,,complete,2025,10,29,2025-10-29,True,True,True,True
000131.jpg,000131,2026,08,05,2026-08-05,original_512,0.6390421999967657,0.4514653999940492,,,,complete,2026,08,05,2026-08-05,True,True,True,True
000148.jpg,000148,2026,02,26,2026-02-26,original_512,0.7556987999996636,0.5641864999925019,,,,complete,2026,02,26,2026-02-26,True,True,True,True
000225.jpg,000225,2026,04,06,2026-04-06,original_512,0.9665458999952534,0.780676800000947,,,,complete,2026,04,06,2026-04-06,True,True,True,True
000227.jpg,000227,2028,09,17,2028-09-17,original_512,1.1368377000035252,0.9393220000056317,,,,complete,2028,09,17,2028-09-17,True,True,True,True
000250.jpg,000250,2026,03,04,2026-03-04,original_512,1.1424399000097765,0.9881925000081537,,,,complete,2026,03,04,2026-03-04,True,True,True,True
000266.jpg,000266,2020,05,12,2020-05-12,original_512,0.784146400008467,0.6447973000031197,,,,complete,2025,12,04,2025-12-04,False,False,False,False
000287.jpg,000287,2027,02,18,2027-02-18,original_512,2.403543399996124,2.2527125000051456,,,,complete,2027,02,18,2027-02-18,True,True,True,True
000292.jpg,000292,2026,02,13,2026-02-13,original_512,0.4912186000001384,0.3426525999966543,,,,complete,2026,02,13,2026-02-13,True,True,True,True
000299.jpg,000299,2026,05,13,2026-05-13,original_512,1.6334611000056611,1.4701804000069387,,,,complete,2026,05,13,2026-05-13,True,True,True,True
000324.jpg,000324,2027,05,15,2027-05-15,original_512,1.6470275000028778,1.4825052999949548,,,,complete,2027,05,15,2027-05-15,True,True,True,True
000327.jpg,000327,2025,10,21,2025-10-21,original_512,1.9739143999904627,1.7466193000000203,,,,complete,2025,10,21,2025-10-21,True,True,True,True
000378.jpg,000378,2026,05,29,2026-05-29,original_512,0.8435773999954108,0.6983916000026511,,,,complete,2026,05,29,2026-05-29,True,True,True,True
000382.jpg,000382,2026,08,18,2026-08-18,original_512,0.9397985000105109,0.777197100003832,,,,complete,2026,08,18,2026-08-18,True,True,True,True
000384.jpg,000384,2026,07,08,2026-07-08,original_512,0.6156659999978729,0.462530799995875,,,,complete,2026,07,08,2026-07-08,True,True,True,True
000400.jpg,000400,2026,01,11,2026-01-11,original_512,1.158302999989246,0.991252899999381,,,,complete,2026,01,11,2026-01-11,True,True,True,True
000416.jpg,000416,2026,04,07,2026-04-07,original_512,0.6955774999951245,0.5229455000080634,,,,complete,2026,04,07,2026-04-07,True,True,True,True
000422.jpg,000422,2025,09,10,2025-09-10,original_512,0.6198557000025176,0.4491037999978289,,,,complete,2026,06,09,2026-06-09,False,False,False,False
000426.jpg,000426,2026,12,26,2026-12-26,original_512,0.8463492000009865,0.6783404000016162,,,,complete,2026,12,26,2026-12-26,True,True,True,True
000469.jpg,000469,2026,07,21,2026-07-21,original_512,0.4527414000040153,0.28483869999763556,,,,complete,2026,07,21,2026-07-21,True,True,True,True
000512.jpg,000512,2026,02,17,2026-02-17,original_512,1.419559100002516,1.3916081999923335,,,,complete,2026,02,17,2026-02-17,True,True,True,True
000582.jpg,000582,2025,01,21,2025-01-21,highres_1024,2.267865999994683,0.3868524999998044,0.4597253000101773,1.3751589999883436,,complete,2025,11,21,2025-11-21,True,False,True,False
000634.jpg,000634,2026,02,05,2026-02-05,original_512,0.6174159000074724,0.5168508000060683,,,,complete,2026,02,05,2026-02-05,True,True,True,True
